comments,Anomoly_indicator,agoitemid1_ags_authoritative_feature_layers_only,agoitemid2_ags_deprecated_feature_layer_items_only,agoitemid3_ags_deprecated_map_image_layer_items_only,agoitem_serviceurl1_ags_toberetired_arcserver,agoitem_serviceurl2_ags_toberetired_arcgis,name1_agoitem_ags,feat_class,agoitem_serviceurl3_ags_new_minimap,agoitemid4_hosted_authoritative_feature_layers_only,name4_agoitem_hosted_authoritative_feature_layer,agoitem_serviceurl4_hosted_authoritative_feature_layer,
,n/a,50e2407708664b8dabe21137ee7affe9,n/a,eeb6c556c6e8457eb9a30772eac104e6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/124,n/a,Regional District Boundaries - Road centreline aligned,WHSE_ADMIN_BOUNDARIES.EBC_REGIONAL_DISTRICTS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/31,n/a,n/a,n/a,
,n/a,69aa219c1e7046b6970b32f48a066831,n/a,ab76b49831064b20ba45e27f6b6a392d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/703,n/a,FADM - Pulpwood Area,WHSE_ADMIN_BOUNDARIES.FADM_PULPWOOD_AREA,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/32,n/a,n/a,n/a,
,n/a,8824fcd368fe4539a1d101429d9383bc,n/a,0126736db90d4beda3eb27e58110e53a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/127,n/a,FADM - Designated Areas,WHSE_ADMIN_BOUNDARIES.FADM_DESIGNATED_AREAS,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/33,n/a,n/a,n/a,
,n/a,907ed2bdc5b04803b48d60de16813f5f,n/a,ec2c35f6995546c0a57bd797cc422b3c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/721,n/a,Ministry of Transportation (MOT) Regional Boundary,WHSE_ADMIN_BOUNDARIES.TADM_MOT_REGIONAL_BNDRY_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/34,n/a,n/a,n/a,
,n/a,b6d33293cc744379b23779b7f7e5e6f1,n/a,b3b72c6444654d2eb505671e51c79dd2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/176,n/a,Provincial Site-based Voting Areas - Gazetted 02-23-2017,WHSE_ADMIN_BOUNDARIES.EBC_SBP_VOTING_AREAS_BS10_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/35,n/a,n/a,n/a,
,n/a,fd2f2d4d1bbe4cc0b5138ac664e2eba0,n/a,c159a702ee0e4ee6ad87b91db9cdd3e3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/394,n/a,FADM - Mountain Pine Beetle Salvage Area,WHSE_ADMIN_BOUNDARIES.FADM_MTN_PINE_BEETLE_SA_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/36,n/a,n/a,n/a,
,n/a,3574530e19a247a9ad8eb7f4d105609c,n/a,f79d2ac8fe944c32b83cce9e98fa1075,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/163,n/a,Indian Reserves - Administrative Boundaries,WHSE_ADMIN_BOUNDARIES.CLAB_INDIAN_RESERVES,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/37,n/a,n/a,n/a,
,n/a,6db342e76a85432e9855ddb33f763f7d,n/a,4bad4970e46a467ab260286b38035ef2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/336,n/a,Water Management Districts,WHSE_ADMIN_BOUNDARIES.LWADM_WATMGMT_DIST_AREA_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/38,n/a,n/a,n/a,
,n/a,eeb51d03fd6841f29a5f89f1ecfdd320,n/a,07d139e4701d4ac0b644ff456f7081af,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/708,n/a,Provincial Electoral District Voting Areas - Gazetted 12-23-2015,WHSE_ADMIN_BOUNDARIES.EBC_VOTING_AREAS_BS09_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/39,n/a,n/a,n/a,
,n/a,6b749264880b4c079bc4700e14001789,n/a,d2b25508998b4c95a3909f73ea13830b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/149,n/a,Water Management Precincts,WHSE_ADMIN_BOUNDARIES.LWADM_WATMGMT_PREC_AREA_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/4,n/a,n/a,n/a,
,n/a,d2b72cb1760b408cb37acba2051ae71e,n/a,00d9e0751cc847ea87c3da4fdc18329d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/525,n/a,Ministry of Transportation (MOT) District Boundary,WHSE_ADMIN_BOUNDARIES.TADM_MOT_DISTRICT_BNDRY_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/40,n/a,n/a,n/a,
,n/a,b786d6848c4a445c8e59e15025bc637e,n/a,b16e647fe7b44b39babca2a80b263f96,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/621,n/a,Provincial Site-based and Point Voting Areas - Gazetted 12-23-2015,WHSE_ADMIN_BOUNDARIES.EBC_SBP_VOTING_AREAS_BS09_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/41,n/a,n/a,n/a,
,n/a,5627a3ce99c746f1a0e0935cf030b638,n/a,055effff47ff4de3acea6ccb6a4182f2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/223,n/a,"Provincial Electoral Districts - Electoral Boundaries Redistribution, 2015",WHSE_ADMIN_BOUNDARIES.EBC_ELECTORAL_DISTS_BS10_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/42,n/a,n/a,n/a,
,n/a,0aa893ab8f964cfc91e8a0b217d6bbd6,n/a,3baa742905614da2a3c47002b2d50ee3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/532,n/a,FADM - Tree Farm License Agreement Boundary (TFL),WHSE_ADMIN_BOUNDARIES.FADM_TFL,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/43,n/a,n/a,n/a,
,n/a,9b4081c4e4894d01ad82a0c3f1f17eed,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/884,n/a,Recreation Sites and Trail BC Region Boundaries,WHSE_ADMIN_BOUNDARIES.ADM_RECREATION_REGIONS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/44,n/a,n/a,n/a,
,n/a,a560abcaca3c4f01bb019821cf88420c,n/a,078f028018004212a2b6713ecab9f4f7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/316,n/a,Local Government Boundaries - Road centreline aligned,WHSE_ADMIN_BOUNDARIES.EBC_LOCAL_GOVERNMENTS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/45,n/a,n/a,n/a,
,n/a,76eadf97e25945a1817109494410d96e,n/a,9a676c3a355e456ca3bcbaa444a89214,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/266,n/a,FADM - Tree Farm License Current View (TFL),WHSE_ADMIN_BOUNDARIES.FADM_TFL_ALL_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/46,n/a,n/a,n/a,
,n/a,a537327d489743f7ab74716030a0fa54,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/754,n/a,Fibre Recovery Zones,WHSE_ADMIN_BOUNDARIES.FADM_FIBRE_RECOVERY_ZONES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/47,n/a,n/a,n/a,
,n/a,c7723dc45a404b80b6e0630441aea17d,n/a,006e608e34ab415eb857a980457c9529,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/538,n/a,FADM - Provincial Forest Exclusion,WHSE_ADMIN_BOUNDARIES.FADM_PROV_FOREST_EXCLUSION,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/48,n/a,n/a,n/a,
,n/a,277bb0effda74d42a64613c1885fe7e2,n/a,8b825268ef524fc2aedcccb321c2c85c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/539,n/a,FADM - Special Protection Area,WHSE_ADMIN_BOUNDARIES.FADM_SPECIAL_PROTECTION_AREA,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/49,n/a,n/a,n/a,
,n/a,97867f34e6974c6ab41ed8c62d27a340,n/a,1d53da49131e462ebc7b96c7fc15f598,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/281,n/a,Current Provincial Electoral Districts of British Columbia,WHSE_ADMIN_BOUNDARIES.EBC_PROV_ELECTORAL_DIST_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/5,n/a,n/a,n/a,
,n/a,3470920bc04442dfbd4f5de1c5d52430,n/a,60db019da9eb408b9b932826ad664082,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/737,n/a,Environmental Emergency Response (EER) District Boundaries,WHSE_ADMIN_BOUNDARIES.ADM_ENVMTL_EMRG_RSPNS_DIST_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/50,n/a,n/a,n/a,
,n/a,6759a12f566e4ce5828aa1e2cb73bdf0,n/a,29835c34feec4da9a523d95f6b0ce396,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/142,n/a,Parks and Protected Areas Section Boundaries,WHSE_ADMIN_BOUNDARIES.ADM_BC_PARKS_SECTIONS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/51,n/a,n/a,n/a,
,n/a,2c41aa1662e040888b02d428b8b3fda0,n/a,631c6014c9a5460f9b9d39c8cb51fd5d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/733,n/a,Crown Land Pricing Zones - Log Handling,WHSE_ADMIN_BOUNDARIES.CLP_LOG_HNDL_PRICING_ZONES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/52,n/a,n/a,n/a,
,n/a,c1a09e80871e4078b53f55f566ae5d5c,n/a,175a3c8eeb33487ca084219424748ae0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/71,n/a,Georgia Basin Ecosystem Initiative Boundary - Linework,WHSE_ADMIN_BOUNDARIES.ENVCAN_GEORGIA_BASIN_BND_LINE,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/53,n/a,n/a,n/a,
,n/a,6615049c6c9741e5bd8cbf8993b9deef,n/a,5d33d8d999274161afee311f6ea89de5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/89,n/a,Provincial Electoral District Voting Areas - Gazetted 09-27-2012,WHSE_ADMIN_BOUNDARIES.EBC_VOTING_AREAS_BS08_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/54,n/a,n/a,n/a,
,n/a,0867ee22a1074829b28bbaf24e13cb11,n/a,9975c6ac14a84743a0c507a2ef5b11bb,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/738,n/a,Crown Land Pricing Zones - Communication Sites,WHSE_ADMIN_BOUNDARIES.CLP_COMM_SITE_PRICING_ZONES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/55,n/a,n/a,n/a,
,n/a,2b921dedc9ad489b8bdead062d382ccb,n/a,efce110bccef4aae84baa1749da820b0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/639,n/a,Health Authority Boundaries,WHSE_ADMIN_BOUNDARIES.BCHA_HEALTH_AUTHORITY_BNDRY_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/56,n/a,n/a,n/a,
,n/a,5ccd439dd835451aa304468ebdce0427,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/747,n/a,Natural Resource (NR) Districts,WHSE_ADMIN_BOUNDARIES.ADM_NR_DISTRICTS_SPG,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/58,n/a,n/a,n/a,
,n/a,cf3b0d37dcbf4a748bcfa65966271b47,n/a,0179b97832374644b7b6b68d3ffed637,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/465,n/a,Generalized Natural Resource (NR) Regions,WHSE_ADMIN_BOUNDARIES.ADM_NR_REGIONS_SPG,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/59,n/a,n/a,n/a,
,n/a,b9445d4d8ce5412e81c27ac0afafbbae,n/a,e8e405402a0b430f81aed4d755ca4202,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/283,n/a,FADM - Public Sustained Yield Units,WHSE_ADMIN_BOUNDARIES.FADM_PUBLIC_SUSTAINED_YIELD_UN,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/6,n/a,n/a,n/a,
"new layer post June 3, 2021",Y,n/a,n/a,n/a,n/a,n/a,Mining Regions,WHSE_ADMIN_BOUNDARIES.ADM_MINING_REGIONS_SPG,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/60,n/a,n/a,n/a,
,n/a,f4c9940b58e645f29192a62fe34bf7eb,n/a,21d0578a538048979c96fad2d35d8025,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/748,n/a,Natural Resource (NR) Areas,WHSE_ADMIN_BOUNDARIES.ADM_NR_AREAS_SPG,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/61,n/a,n/a,n/a,
,n/a,98ef95370ac54d5cbe81581c3480ec02,n/a,6db7cb4874a54a41b335e87ce921d3d0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/569,n/a,Police Jurisdiction Boundaries,WHSE_ADMIN_BOUNDARIES.ADM_POLICE_JRSDCTN_BNDRY_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/7,n/a,n/a,n/a,
,n/a,a833921853fa4298b5ddd5fb6990e2d6,n/a,2ab5ca241f8d4730b49a8d11c6435cba,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/370,n/a,Parks and Protected Areas Regional Boundaries,WHSE_ADMIN_BOUNDARIES.ADM_BC_PARKS_REGIONS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/8,n/a,n/a,n/a,
,n/a,83b43707c5f0431397d40dde6c9bed6b,n/a,3c8c959132954b459453158c50e6c6b5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/373,n/a,Provincial Site-based and Point Voting Areas - Gazetted 09-27-2012,WHSE_ADMIN_BOUNDARIES.EBC_SBP_VOTING_AREAS_BS08_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/9,n/a,n/a,n/a,
,n/a,0772b42bfca442ca98efe3a682526cf7,n/a,2f72997f5b184cc986f6d9c6236d5877,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/245,n/a,Archaeological Culture Areas,WHSE_ARCHAEOLOGY.RAAD_CULTURE_AREAS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_archaeology/MapServer/0,n/a,n/a,n/a,
,n/a,6e071ca6a99a4490b91e1f22cc5dd5a7,n/a,1a3f1ec451c2435998a93e674eb567ea,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/267,n/a,Archaeology Borden Grid,WHSE_ARCHAEOLOGY.RAAD_BORDENGRID,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_archaeology/MapServer/1,n/a,n/a,n/a,
,n/a,49b2a85fcf4845aeb1797a28845da443,n/a,8493fc9b5ff949a681871e77296301bb,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/193,n/a,"NTS BC Landform Lines 1:250,000 - Digital Baseline Mapping (NTS)",WHSE_BASEMAPPING.NTS_BC_LANDFORM_LINES_125M,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/0,n/a,n/a,n/a,
,n/a,e7f0b7b680fa4cd69d241351433b1ab3,n/a,4c49441b203743339f5b01e13a2e399c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/403,n/a,"BC Water Lines 1:2,000,000  (Digital Baseline Mapping)",WHSE_BASEMAPPING.BC_WATER_LINES_500M,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/1,n/a,n/a,n/a,
,n/a,6db583437acb4ac0b4bd7d4ba7212d5a,n/a,77c73d56481c4e15903baf42e37ef6ad,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/574,n/a,"NTS BC Coastline Lines 1:250,000 - Digital Baseline Mapping (NTS)",WHSE_BASEMAPPING.NTS_BC_COASTLINE_LINES_125M,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/10,n/a,n/a,n/a,
,n/a,9655734092d743c199f2c8bf72df5c82,n/a,a7ad314778404057a8c110cc03eb5977,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/165,n/a,TRIM Water Lines,WHSE_BASEMAPPING.TRIM_WATER_LINES,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/100,n/a,n/a,n/a,
,n/a,49e8c3a676ed431e8c9f6df13ff08f12,n/a,62851606c78445f997c0aaf95e8b1e0b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/166,n/a,(7.5M) Provinces and States - The Atlas of Canada Base Maps for BC,WHSE_BASEMAPPING.DBM_BC_7H_MIL_POLITICAL_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/101,n/a,n/a,n/a,
,n/a,a1a41aaaae524078b15ef1b6585f0e72,n/a,1d8e4b79b8a04a8583eeb4769df94af7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/702,n/a,Freshwater Atlas Stream Directions,WHSE_BASEMAPPING.FWA_STREAM_DIRECTIONS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/102,n/a,n/a,n/a,
,n/a,dd8c1ba938a842abaea60762cfc4f00f,n/a,12d76535ffce4d7289b27a31184f02b0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/523,n/a,(7.5M) National Parks - The Atlas of Canada Base Maps for BC,WHSE_BASEMAPPING.DBM_BC_7H_MIL_PARK_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/103,n/a,n/a,n/a,
,n/a,0b29a0802b5f45b89d9c9a1d1017b7f7,n/a,8582d16149cf4b76af8a98a723a278c2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/527,n/a,"NTS BC Transport Points 1:250,000 - Digital Baseline Mapping (NTS)",WHSE_BASEMAPPING.NTS_BC_TRANSPORT_POINTS_125M,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/104,n/a,n/a,n/a,
,n/a,2652ffeb4a2146ce81e0081a8c16b79c,n/a,41b1264343594f03b1310a0c0b951940,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/530,n/a,"NTS BC Contour Lines 1:250,000 - Digital Baseline Mapping (NTS)",WHSE_BASEMAPPING.NTS_BC_CONTOUR_LINES_125M,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/105,n/a,n/a,n/a,
,n/a,d595469402b84ad0bb4b931ce7f7296e,n/a,f2078322d9bc48a49a9e13e09c090172,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/531,n/a,"BC SPOT Elevation Points 1:2,000,000  (Digital Baseline Mapping)",WHSE_BASEMAPPING.BC_SPOT_ELEVATION_POINTS_500M,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/106,n/a,n/a,n/a,
,n/a,0ea2f1723dac42dcbd4cee18ad745d06,n/a,198556ac82f14d3a94b3803035d718e3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/355,n/a,Waterbodies - TRIM Enhanced Base Map (EBM),WHSE_BASEMAPPING.TRIM_EBM_WATERBODIES,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/107,n/a,n/a,n/a,
,n/a,895f31165fe6460c874b00cc15ea5804,n/a,efb8fb40c73b412b8d93b764526acd9b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/718,n/a,Freshwater Atlas Obstructions,WHSE_BASEMAPPING.FWA_OBSTRUCTIONS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/108,n/a,n/a,n/a,
,n/a,ffb0e559ab7744e7aa0d082066503a47,n/a,45c9aee555fb4431aea753e6946a2d92,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/29,n/a,Ice Masses - TRIM Enhanced Base Map (EBM),WHSE_BASEMAPPING.TRIM_EBM_ICEMASSES,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/11,n/a,n/a,n/a,
,n/a,63c8693256834f9189e64387f88d960d,n/a,3d0f1f2417104326944983181b47dcc0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/736,n/a,BC Hexagonal Grid,WHSE_BASEMAPPING.GRID_HEX_CDN_25_SQKM_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/12,n/a,n/a,n/a,
,n/a,6b96c34586e74db2968599132911c91c,n/a,c22695480e9446baa6a817d384749b74,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/31,n/a,Baseline Thematic Mapping Present Land Use Version 1 Spatial Layer,WHSE_BASEMAPPING.BTM_PRESENT_LAND_USE_V1_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/13,n/a,n/a,n/a,
,n/a,e42e0bc7e1204a70af44fba37e303db2,n/a,3544ddc45b1340238be2833cdbb3bf07,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/579,n/a,Freshwater Atlas Wetlands,WHSE_BASEMAPPING.FWA_WETLANDS_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/14,n/a,n/a,n/a,
,n/a,98d5ad7fb76c4c279abe3f65453ea14d,n/a,2bf94f76a18a4ea089cf5289fe7189d7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/35,n/a,TRIM Contour Lines,WHSE_BASEMAPPING.TRIM_CONTOUR_LINES,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/15,n/a,n/a,n/a,
,n/a,f92cb14533e1432b87594e0ee8270bd3,n/a,4a26faa8c0894f30b43c2430417de020,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/36,n/a,Freshwater Atlas Rivers,WHSE_BASEMAPPING.FWA_RIVERS_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/16,n/a,n/a,n/a,
,n/a,cf58bbf0975b4a73b131ee0540bdb39a,n/a,1ea1ace9299644438611211e968f55cf,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/398,n/a,Freshwater Atlas Assessment Watersheds,WHSE_BASEMAPPING.FWA_ASSESSMENT_WATERSHEDS_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/17,n/a,n/a,n/a,
,n/a,4b371afbbbc2400b8bc78604f1f09e7d,n/a,7b79eb2d6d8a4cfa92d33d41b0d9eb57,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/40,n/a,Railway Station Point,WHSE_BASEMAPPING.GBA_RAILWAY_STATIONS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/18,n/a,n/a,n/a,
,n/a,d20027ab4e8b42369744753df1bd5da2,n/a,5cb0850fe3124ad49923366aafaa2ac0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/697,n/a,Freshwater Atlas Watershed Boundaries,WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/19,n/a,n/a,n/a,
,n/a,3cd772712ae141f4a2abf0d71b5d014e,n/a,2ce3ed7f0e1f45e3a5d4a2d9117c95df,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/49,n/a,(7.5M) Bathymetric  - The Atlas of Canada Base Maps for BC,WHSE_BASEMAPPING.DBM_BC_7H_MIL_BATHYMETRC_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/2,n/a,n/a,n/a,
,n/a,55a776666a97411ab17fa37768da6910,n/a,1b3e27ebe33c44d6bda798354c64c0c9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/402,n/a,Freshwater Atlas Manmade Waterbodies,WHSE_BASEMAPPING.FWA_MANMADE_WATERBODIES_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/20,n/a,n/a,n/a,
